tag,collection_year,collection_month,collection_date,broodstock,set_date,distribution_date,total_live,clumps,shell_height_mm,organization,Site,,,,,,,,,,,,,,,shell_height_mm
,2016,8,8/8/16,MB,7/13/15,,,1,28,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,1,32,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,1,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,1,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,2,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,2,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,2,14,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,24,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,54,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,56,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,49,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,3,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,4,37,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,4,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,4,34,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,4,31,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,4,33,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,5,42,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,5,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,5,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,5,29,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,5,31,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,5,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,6,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,6,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,7,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,7,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,7,19,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,7,18,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,7,11,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,7,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,8,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,8,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,8,42,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,9,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,9,52,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,9,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,9,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,9,51,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,9,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,10,32,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,10,53,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,10,37,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2016,8,8/8/16,MB,7/13/15,,,10,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,1,59,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,1,61,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,1,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,2,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,2,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,2,44,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,2,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,3,44,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,3,56,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,3,57,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,39,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,49,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,59,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,55,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,43,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,4,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,60,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,36,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,42,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,63,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,55,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,54,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,56,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,61,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,5,53,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,54,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,31,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,36,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,49,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,6,55,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,54,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,44,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,54,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,59,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,46,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,7,34,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,52,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,53,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,34,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,56,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,8,38,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,45,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,65,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,31,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,42,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,41,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,57,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,51,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,64,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,56,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,4,4/27/17,MB,7/15/15,,,9,49,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,1,70,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,1,50,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,1,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,1,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,2,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,2,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,2,39,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,2,21,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,2,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,2,29,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,23,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,29,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,3,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,19,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,17,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,4,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,19,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,17,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,5,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,6,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,6,19,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,31,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,7,17,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,8,60,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,8,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,8,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,8,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,9,10,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,9,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,9,60,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,9,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2017,6,6/1/17,MB,7/15/15,,,10,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,40,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,22,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,21,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,35,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,32,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,32,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,37,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,34,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,24,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,11,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,28,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,32,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,29,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,33,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,16,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,20,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,31,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,15,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,33,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,16,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,29,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,17,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,27,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,29,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,37,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,16,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,27,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,38,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,24,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,25,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,21,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,24,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,22,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,30,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,47,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,58,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,39,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,26,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
,2019,6,6/8/19,MB,6/27/16,12/11/18,,,23,LIC Community Boathouse,Anable Basin,,,,,,,,,,,,,,,
